,0,1
2141,1,0
2142,0,1
2143,1,0
2144,0,1
2145,0,1
2146,0,1
2147,0,1
2148,0,1
2149,0,1
2150,1,0
2151,1,0
2152,1,0
2153,0,1
2154,0,1
2155,1,0
2156,1,0
2157,0,1
2158,1,0
2159,0,1
2160,1,0
2161,0,1
2162,1,0
2163,0,1
2164,0,1
2165,0,1
2166,0,1
2167,1,0
2168,0,1
2169,0,1
2170,1,0
2171,0,1
2172,1,0
2173,1,0
2174,1,0
2175,0,1
2176,0,1
2177,0,1
2178,1,0
2179,0,1
2180,0,1
2181,0,1
2182,1,0
2183,0,1
2184,1,0
2185,0,1
2186,0,1
2187,1,0
2188,0,1
2189,0,1
2190,1,0
2191,0,1
2192,1,0
2193,1,0
2194,0,1
2195,0,1
2196,0,1
2197,1,0
2198,0,1
2199,1,0
2200,1,0
2201,0,1
2202,0,1
2203,0,1
2204,1,0
2205,1,0
2206,1,0
2207,1,0
2208,0,1
2209,0,1
2210,0,1
2211,1,0
2212,0,1
2213,1,0
2214,1,0
2215,1,0
2216,1,0
2217,0,1
2218,0,1
2219,1,0
2220,0,1
2221,0,1
2222,1,0
2223,1,0
2224,1,0
2225,0,1
2226,1,0
2227,1,0
2228,1,0
2229,0,1
2230,0,1
2231,1,0
2232,1,0
2233,0,1
2234,1,0
2235,0,1
2236,0,1
2237,1,0
2238,0,1
2239,0,1
2240,1,0
2241,0,1
2242,1,0
2243,1,0
2244,0,1
2245,0,1
2246,1,0
2247,1,0
2248,0,1
2249,0,1
2250,0,1
2251,1,0
2252,0,1
2253,0,1
2254,1,0
2255,0,1
2256,1,0
2257,0,1
2258,0,1
2259,1,0
2260,0,1
2261,1,0
2262,0,1
2263,1,0
2264,0,1
2265,1,0
2266,1,0
2267,0,1
2268,0,1
2269,0,1
2270,0,1
2271,0,1
2272,0,1
2273,1,0
2274,1,0
2275,1,0
2276,0,1
2277,0,1
2278,0,1
2279,0,1
2280,1,0
2281,1,0
2282,0,1
2283,1,0
2284,0,1
2285,0,1
2286,0,1
2287,1,0
2288,1,0
2289,0,1
2290,1,0
2291,0,1
2292,0,1
2293,0,1
2294,0,1
2295,0,1
2296,0,1
2297,1,0
2298,1,0
2299,0,1
2300,0,1
2301,1,0
2302,0,1
2303,1,0
2304,1,0
2305,0,1
2306,0,1
2307,0,1
2308,0,1
2309,0,1
2310,0,1
2311,0,1
2312,1,0
2313,0,1
2314,0,1
2315,0,1
2316,0,1
2317,1,0
2318,1,0
2319,0,1
2320,0,1
2321,0,1
2322,1,0
2323,1,0
2324,1,0
2325,1,0
2326,0,1
2327,1,0
2328,0,1
2329,1,0
2330,1,0
2331,0,1
2332,0,1
2333,1,0
2334,0,1
2335,0,1
2336,0,1
2337,0,1
2338,1,0
2339,1,0
2340,0,1
2341,0,1
2342,1,0
2343,0,1
2344,0,1
2345,0,1
2346,0,1
2347,0,1
2348,0,1
2349,0,1
2350,1,0
2351,1,0
2352,0,1
2353,1,0
2354,1,0
2355,0,1
2356,0,1
2357,0,1
2358,1,0
2359,0,1
2360,0,1
2361,0,1
2362,0,1
2363,0,1
2364,0,1
2365,1,0
2366,0,1
2367,0,1
2368,0,1
2369,0,1
2370,0,1
2371,0,1
2372,0,1
2373,1,0
2374,0,1
2375,1,0
2376,0,1
2377,0,1
2378,0,1
2379,0,1
2380,0,1
2381,1,0
2382,0,1
2383,0,1
2384,0,1
2385,1,0
2386,0,1
2387,0,1
2388,1,0
2389,0,1
2390,0,1
2391,0,1
2392,0,1
2393,1,0
2394,1,0
2395,1,0
2396,0,1
2397,0,1
2398,1,0
2399,0,1
2400,1,0
2401,1,0
2402,0,1
2403,0,1
2404,1,0
2405,1,0
2406,0,1
2407,0,1
2408,0,1
2409,1,0
2410,1,0
2411,1,0
2412,0,1
2413,1,0
2414,0,1
2415,0,1
2416,1,0
2417,0,1
2418,0,1
2419,1,0
2420,1,0
2421,0,1
2422,1,0
2423,0,1
2424,0,1
2425,1,0
2426,0,1
2427,0,1
2428,0,1
2429,1,0
2430,0,1
2431,0,1
2432,1,0
2433,1,0
2434,0,1
2435,1,0
2436,1,0
2437,0,1
2438,1,0
2439,0,1
2440,0,1
2441,1,0
2442,0,1
2443,0,1
2444,1,0
2445,0,1
2446,0,1
2447,0,1
2448,1,0
2449,1,0
2450,0,1
2451,1,0
2452,0,1
2453,1,0
2454,1,0
2455,0,1
2456,0,1
2457,1,0
2458,1,0
2459,0,1
2460,1,0
2461,1,0
2462,1,0
2463,0,1
2464,0,1
2465,0,1
2466,1,0
2467,1,0
2468,0,1
2469,0,1
2470,1,0
2471,0,1
2472,1,0
2473,1,0
2474,1,0
2475,1,0
2476,0,1
2477,0,1
2478,0,1
2479,0,1
2480,1,0
2481,0,1
2482,1,0
2483,0,1
2484,0,1
2485,0,1
2486,0,1
2487,0,1
2488,0,1
2489,0,1
2490,1,0
2491,0,1
2492,1,0
2493,0,1
2494,0,1
2495,0,1
2496,0,1
2497,1,0
2498,0,1
2499,0,1
2500,0,1
2501,1,0
2502,1,0
2503,0,1
2504,1,0
2505,0,1
2506,1,0
2507,0,1
2508,0,1
2509,1,0
2510,0,1
2511,1,0
2512,1,0
2513,1,0
2514,1,0
2515,0,1
2516,1,0
2517,1,0
2518,0,1
2519,1,0
2520,1,0
2521,1,0
2522,1,0
2523,0,1
2524,0,1
2525,0,1
2526,1,0
2527,1,0
2528,1,0
2529,1,0
2530,1,0
2531,1,0
2532,1,0
2533,0,1
2534,0,1
2535,0,1
2536,0,1
2537,0,1
2538,0,1
2539,1,0
2540,0,1
2541,0,1
2542,0,1
2543,0,1
2544,0,1
2545,1,0
2546,1,0
2547,1,0
2548,1,0
2549,0,1
2550,1,0
2551,0,1
2552,1,0
2553,0,1
2554,0,1
2555,0,1
2556,1,0
2557,0,1
2558,1,0
2559,0,1
2560,0,1
2561,1,0
2562,1,0
2563,1,0
2564,0,1
2565,1,0
2566,0,1
2567,1,0
2568,0,1
2569,0,1
2570,0,1
2571,0,1
2572,1,0
2573,1,0
2574,0,1
2575,1,0
2576,0,1
2577,1,0
2578,1,0
2579,1,0
2580,0,1
2581,0,1
2582,0,1
2583,0,1
2584,0,1
2585,1,0
2586,1,0
2587,0,1
2588,0,1
2589,1,0
2590,1,0
2591,1,0
2592,1,0
2593,0,1
2594,0,1
2595,0,1
2596,0,1
2597,0,1
2598,0,1
2599,0,1
2600,0,1
2601,0,1
2602,0,1
2603,1,0
2604,1,0
2605,0,1
2606,1,0
2607,0,1
2608,0,1
2609,0,1
2610,0,1
2611,0,1
2612,0,1
2613,0,1
2614,0,1
2615,1,0
2616,1,0
2617,0,1
2618,0,1
2619,0,1
2620,0,1
2621,0,1
2622,0,1
2623,0,1
2624,0,1
2625,1,0
2626,1,0
2627,1,0
2628,0,1
2629,0,1
2630,1,0
2631,0,1
2632,0,1
2633,1,0
2634,0,1
2635,0,1
2636,0,1
2637,1,0
2638,0,1
2639,0,1
2640,1,0
2641,1,0
2642,0,1
2643,0,1
2644,1,0
2645,1,0
2646,0,1
2647,1,0
2648,0,1
2649,0,1
2650,1,0
2651,0,1
2652,0,1
2653,1,0
2654,0,1
2655,0,1
2656,0,1
2657,0,1
2658,1,0
2659,0,1
2660,0,1
2661,1,0
2662,1,0
2663,1,0
2664,0,1
2665,0,1
2666,0,1
2667,1,0
2668,0,1
2669,0,1
2670,0,1
2671,0,1
2672,0,1
2673,0,1
2674,0,1
2675,0,1
2676,1,0
2677,1,0
2678,1,0
2679,0,1
2680,1,0
2681,0,1
2682,0,1
2683,0,1
2684,1,0
2685,0,1
2686,0,1
2687,0,1
2688,0,1
2689,0,1
2690,0,1
2691,0,1
2692,0,1
2693,0,1
2694,1,0
2695,0,1
2696,1,0
2697,1,0
2698,0,1
2699,1,0
2700,1,0
2701,0,1
2702,1,0
2703,1,0
2704,0,1
2705,0,1
2706,0,1
2707,0,1
2708,0,1
2709,0,1
2710,1,0
2711,0,1
2712,1,0
2713,1,0
2714,1,0
2715,0,1
2716,1,0
2717,1,0
2718,1,0
2719,0,1
2720,0,1
2721,0,1
2722,0,1
2723,1,0
2724,1,0
2725,0,1
2726,0,1
2727,1,0
2728,1,0
2729,1,0
2730,0,1
2731,0,1
2732,0,1
2733,1,0
2734,0,1
2735,1,0
2736,0,1
2737,1,0
2738,1,0
2739,1,0
2740,0,1
2741,0,1
2742,0,1
2743,1,0
2744,0,1
2745,1,0
2746,0,1
2747,0,1
2748,1,0
2749,0,1
2750,0,1
2751,1,0
2752,1,0
2753,1,0
2754,1,0
2755,1,0
2756,0,1
2757,0,1
2758,0,1
2759,0,1
2760,0,1
2761,1,0
2762,1,0
2763,0,1
2764,0,1
2765,0,1
2766,0,1
2767,1,0
2768,0,1
2769,1,0
2770,0,1
2771,0,1
2772,0,1
2773,0,1
2774,1,0
2775,0,1
2776,0,1
2777,1,0
2778,0,1
2779,1,0
2780,1,0
2781,0,1
2782,0,1
2783,0,1
2784,0,1
2785,0,1
2786,0,1
2787,0,1
2788,1,0
2789,1,0
2790,0,1
2791,1,0
2792,0,1
2793,1,0
2794,0,1
2795,1,0
2796,0,1
2797,1,0
2798,0,1
2799,1,0
2800,1,0
2801,1,0
2802,0,1
2803,0,1
2804,0,1
2805,1,0
2806,0,1
2807,0,1
2808,1,0
2809,1,0
2810,1,0
2811,0,1
2812,0,1
2813,0,1
2814,0,1
2815,1,0
2816,0,1
2817,1,0
2818,0,1
2819,1,0
2820,0,1
2821,0,1
2822,0,1
2823,0,1
2824,0,1
2825,0,1
2826,0,1
2827,0,1
2828,0,1
2829,0,1
2830,1,0
2831,0,1
2832,0,1
2833,0,1
2834,0,1
2835,0,1
2836,0,1
2837,0,1
2838,0,1
2839,0,1
2840,0,1
2841,0,1
2842,1,0
2843,1,0
2844,1,0
2845,0,1
2846,0,1
2847,0,1
2848,1,0
2849,1,0
2850,0,1
2851,1,0
2852,1,0
2853,1,0
2854,0,1
2855,1,0
2856,0,1
2857,0,1
2858,1,0
2859,1,0
2860,0,1
2861,0,1
2862,1,0
2863,0,1
2864,1,0
2865,1,0
2866,0,1
2867,0,1
2868,1,0
2869,1,0
2870,1,0
2871,1,0
2872,1,0
2873,1,0
2874,1,0
2875,0,1
2876,0,1
2877,0,1
2878,1,0
2879,1,0
2880,1,0
2881,0,1
2882,0,1
2883,1,0
2884,0,1
2885,0,1
2886,1,0
2887,0,1
2888,1,0
2889,1,0
2890,0,1
2891,0,1
2892,1,0
2893,1,0
2894,0,1
2895,0,1
2896,1,0
2897,0,1
2898,0,1
2899,0,1
2900,0,1
2901,1,0
2902,0,1
2903,1,0
2904,0,1
2905,1,0
2906,0,1
2907,0,1
2908,0,1
2909,0,1
2910,0,1
2911,0,1
2912,1,0
2913,1,0
2914,1,0
2915,0,1
2916,0,1
2917,0,1
2918,0,1
2919,0,1
2920,0,1
2921,1,0
2922,1,0
2923,0,1
2924,0,1
2925,0,1
2926,0,1
2927,1,0
2928,0,1
2929,0,1
2930,0,1
2931,1,0
2932,0,1
2933,0,1
2934,0,1
2935,0,1
2936,1,0
2937,0,1
2938,1,0
2939,1,0
2940,0,1
2941,1,0
2942,1,0
2943,0,1
2944,1,0
2945,0,1
2946,0,1
2947,0,1
2948,0,1
2949,0,1
2950,0,1
2951,0,1
2952,0,1
2953,0,1
2954,1,0
2955,0,1
2956,0,1
2957,1,0
2958,1,0
2959,1,0
2960,1,0
2961,0,1
2962,1,0
2963,0,1
2964,1,0
2965,0,1
2966,0,1
2967,1,0
2968,0,1
2969,0,1
2970,0,1
2971,0,1
2972,0,1
2973,1,0
2974,0,1
2975,0,1
2976,1,0
2977,1,0
2978,0,1
2979,1,0
2980,0,1
2981,0,1
2982,1,0
2983,0,1
2984,0,1
2985,0,1
2986,0,1
2987,1,0
2988,0,1
2989,1,0
2990,0,1
2991,0,1
2992,0,1
2993,0,1
2994,0,1
2995,0,1
2996,0,1
2997,1,0
2998,1,0
2999,0,1
3000,1,0
3001,0,1
3002,0,1
3003,0,1
3004,0,1
3005,0,1
3006,0,1
3007,0,1
3008,0,1
3009,1,0
3010,0,1
3011,1,0
3012,1,0
3013,0,1
3014,0,1
3015,0,1
3016,0,1
3017,0,1
3018,1,0
3019,0,1
3020,0,1
3021,0,1
3022,0,1
3023,1,0
3024,0,1
3025,1,0
3026,0,1
3027,1,0
3028,1,0
3029,1,0
3030,0,1
3031,0,1
3032,0,1
3033,0,1
3034,1,0
3035,1,0
3036,1,0
3037,0,1
3038,1,0
3039,0,1
3040,1,0
3041,1,0
3042,1,0
3043,1,0
3044,0,1
3045,0,1
3046,1,0
3047,1,0
3048,0,1
3049,0,1
3050,1,0
3051,1,0
3052,0,1
3053,1,0
3054,0,1
3055,0,1
3056,0,1
3057,1,0
3058,0,1
3059,0,1
3060,1,0
3061,0,1
3062,0,1
3063,1,0
3064,1,0
3065,0,1
3066,1,0
3067,0,1
3068,0,1
3069,1,0
3070,0,1
3071,0,1
3072,1,0
3073,1,0
3074,0,1
3075,0,1
3076,1,0
3077,0,1
3078,0,1
3079,0,1
3080,1,0
3081,0,1
3082,1,0
3083,1,0
3084,0,1
3085,1,0
3086,1,0
3087,1,0
3088,1,0
3089,1,0
3090,0,1
3091,0,1
3092,0,1
3093,0,1
3094,0,1
3095,0,1
3096,0,1
3097,0,1
3098,1,0
3099,0,1
3100,0,1
3101,0,1
3102,0,1
3103,1,0
3104,0,1
3105,0,1
3106,1,0
3107,0,1
3108,0,1
3109,1,0
3110,1,0
3111,0,1
3112,0,1
3113,0,1
3114,1,0
3115,0,1
3116,0,1
3117,1,0
3118,1,0
3119,1,0
3120,0,1
3121,0,1
3122,0,1
3123,0,1
3124,0,1
3125,0,1
3126,0,1
3127,1,0
3128,0,1
3129,0,1
3130,0,1
3131,0,1
3132,0,1
3133,1,0
3134,1,0
3135,0,1
3136,0,1
3137,0,1
3138,1,0
3139,1,0
3140,1,0
3141,0,1
3142,0,1
3143,0,1
3144,1,0
3145,0,1
3146,1,0
3147,0,1
3148,0,1
3149,1,0
3150,0,1
3151,0,1
3152,1,0
3153,0,1
3154,0,1
3155,0,1
3156,0,1
3157,0,1
3158,0,1
3159,0,1
3160,1,0
3161,0,1
3162,1,0
3163,0,1
3164,0,1
3165,0,1
3166,0,1
3167,1,0
3168,0,1
3169,0,1
3170,0,1
3171,1,0
3172,1,0
3173,1,0
3174,0,1
3175,0,1
3176,0,1
3177,1,0
3178,0,1
3179,0,1
3180,0,1
3181,1,0
3182,1,0
3183,0,1
3184,0,1
3185,1,0
3186,1,0
3187,1,0
3188,0,1
3189,0,1
3190,0,1
3191,0,1
3192,1,0
3193,0,1
3194,1,0
3195,1,0
3196,1,0
3197,1,0
3198,0,1
3199,0,1
3200,0,1
3201,0,1
3202,0,1
3203,0,1
3204,0,1
3205,1,0
3206,1,0
3207,0,1
3208,1,0
3209,0,1
3210,0,1
3211,0,1
3212,0,1
3213,0,1
3214,0,1
3215,1,0
3216,0,1
3217,0,1
3218,1,0
3219,1,0
3220,1,0
3221,0,1
3222,0,1
3223,0,1
3224,0,1
3225,0,1
3226,0,1
3227,0,1
3228,1,0
3229,0,1
3230,0,1
3231,1,0
3232,1,0
3233,0,1
3234,0,1
3235,0,1
3236,0,1
3237,0,1
3238,0,1
3239,1,0
3240,0,1
3241,0,1
3242,0,1
3243,1,0
3244,1,0
3245,1,0
3246,0,1
3247,1,0
3248,1,0
3249,1,0
3250,0,1
3251,0,1
3252,0,1
3253,1,0
3254,1,0
3255,0,1
3256,1,0
3257,1,0
3258,1,0
3259,0,1
3260,0,1
3261,0,1
3262,0,1
3263,0,1
3264,0,1
3265,1,0
3266,0,1
3267,0,1
3268,1,0
3269,0,1
3270,1,0
3271,0,1
3272,0,1
3273,0,1
3274,1,0
3275,1,0
3276,0,1
3277,0,1
3278,1,0
3279,0,1
3280,0,1
3281,1,0
3282,1,0
3283,1,0
3284,1,0
3285,1,0
3286,0,1
3287,1,0
3288,0,1
3289,0,1
3290,0,1
3291,0,1
3292,0,1
3293,1,0
3294,0,1
3295,0,1
3296,1,0
3297,1,0
3298,1,0
3299,0,1
3300,1,0
3301,0,1
3302,0,1
3303,1,0
3304,0,1
3305,1,0
3306,0,1
3307,0,1
3308,0,1
3309,1,0
3310,1,0
3311,0,1
3312,1,0
3313,0,1
3314,1,0
3315,0,1
3316,0,1
3317,0,1
3318,1,0
3319,1,0
3320,0,1
3321,0,1
3322,1,0
3323,0,1
3324,1,0
3325,0,1
3326,1,0
3327,1,0
3328,1,0
3329,0,1
3330,0,1
3331,1,0
3332,0,1
3333,0,1
3334,1,0
3335,1,0
3336,1,0
3337,1,0
3338,0,1
3339,0,1
3340,1,0
3341,0,1
3342,1,0
3343,0,1
3344,1,0
3345,0,1
3346,0,1
3347,1,0
3348,0,1
3349,1,0
3350,0,1
3351,0,1
3352,1,0
3353,1,0
3354,1,0
3355,0,1
3356,0,1
3357,0,1
3358,1,0
3359,1,0
3360,1,0
3361,0,1
3362,1,0
3363,1,0
3364,1,0
3365,0,1
3366,0,1
3367,1,0
3368,0,1
3369,0,1
3370,1,0
3371,0,1
3372,0,1
3373,0,1
3374,1,0
3375,0,1
3376,1,0
3377,0,1
3378,0,1
3379,0,1
3380,0,1
3381,0,1
3382,0,1
3383,0,1
3384,0,1
3385,0,1
3386,0,1
3387,1,0
3388,1,0
3389,0,1
3390,0,1
3391,1,0
3392,0,1
3393,0,1
3394,0,1
3395,0,1
3396,0,1
3397,0,1
3398,1,0
3399,1,0
3400,1,0
3401,1,0
3402,1,0
3403,0,1
3404,0,1
3405,1,0
3406,0,1
3407,0,1
3408,0,1
3409,0,1
3410,0,1
3411,1,0
3412,1,0
3413,1,0
3414,1,0
3415,1,0
3416,1,0
3417,0,1
3418,0,1
3419,0,1
3420,0,1
3421,0,1
3422,0,1
3423,1,0
3424,1,0
3425,0,1
3426,0,1
3427,1,0
3428,0,1
3429,0,1
3430,0,1
3431,1,0
3432,1,0
3433,0,1
3434,0,1
3435,0,1
3436,1,0
3437,1,0
3438,1,0
3439,0,1
3440,0,1
3441,0,1
3442,1,0
3443,1,0
3444,0,1
3445,0,1
3446,1,0
3447,1,0
3448,0,1
3449,1,0
3450,1,0
3451,0,1
3452,1,0
3453,0,1
3454,1,0
3455,0,1
3456,1,0
3457,0,1
3458,0,1
3459,0,1
3460,0,1
3461,1,0
3462,0,1
3463,1,0
3464,0,1
3465,0,1
3466,0,1
3467,0,1
3468,0,1
3469,1,0
3470,0,1
3471,1,0
3472,0,1
3473,1,0
3474,0,1
3475,1,0
3476,1,0
3477,0,1
3478,1,0
3479,0,1
3480,0,1
3481,0,1
3482,1,0
3483,1,0
3484,1,0
3485,1,0
3486,0,1
3487,1,0
3488,1,0
3489,1,0
3490,0,1
3491,0,1
3492,1,0
3493,1,0
3494,0,1
3495,0,1
3496,1,0
3497,0,1
3498,0,1
3499,0,1
3500,0,1
3501,0,1
3502,0,1
3503,0,1
3504,0,1
3505,0,1
3506,0,1
3507,0,1
3508,1,0
3509,1,0
3510,0,1
3511,0,1
3512,0,1
3513,1,0
3514,0,1
3515,0,1
3516,0,1
3517,1,0
3518,1,0
3519,1,0
3520,0,1
3521,0,1
3522,0,1
3523,0,1
3524,1,0
3525,1,0
3526,0,1
3527,0,1
3528,0,1
3529,1,0
3530,0,1
3531,0,1
3532,0,1
3533,1,0
3534,0,1
3535,1,0
3536,0,1
3537,1,0
3538,1,0
3539,0,1
3540,0,1
3541,1,0
3542,1,0
3543,0,1
3544,1,0
3545,0,1
3546,1,0
3547,1,0
3548,1,0
3549,1,0
3550,1,0
3551,0,1
3552,0,1
3553,0,1
3554,1,0
3555,0,1
3556,1,0
3557,0,1
3558,1,0
3559,0,1
3560,0,1
3561,1,0
3562,0,1
3563,0,1
3564,0,1
3565,0,1
3566,1,0
3567,1,0
3568,0,1
3569,1,0
3570,0,1
3571,0,1
3572,0,1
3573,0,1
3574,1,0
3575,0,1
3576,0,1
3577,0,1
3578,1,0
3579,1,0
3580,0,1
3581,1,0
3582,1,0
3583,0,1
3584,0,1
3585,0,1
3586,0,1
3587,0,1
3588,1,0
3589,1,0
3590,0,1
3591,1,0
3592,0,1
3593,0,1
3594,1,0
3595,1,0
3596,1,0
3597,0,1
3598,1,0
3599,1,0
3600,1,0
3601,0,1
3602,1,0
3603,0,1
3604,0,1
3605,0,1
3606,0,1
3607,1,0
3608,1,0
3609,0,1
3610,0,1
3611,1,0
3612,1,0
3613,0,1
3614,0,1
3615,0,1
3616,1,0
3617,0,1
3618,1,0
3619,0,1
3620,0,1
3621,0,1
3622,0,1
3623,0,1
3624,1,0
3625,1,0
3626,1,0
3627,0,1
3628,0,1
3629,0,1
3630,1,0
3631,1,0
3632,0,1
3633,1,0
3634,0,1
3635,0,1
3636,0,1
3637,1,0
3638,1,0
3639,1,0
3640,0,1
3641,0,1
3642,1,0
3643,1,0
3644,0,1
3645,0,1
3646,0,1
3647,0,1
3648,1,0
3649,0,1
3650,0,1
3651,0,1
3652,1,0
3653,1,0
3654,0,1
3655,0,1
3656,0,1
3657,1,0
3658,0,1
3659,0,1
3660,1,0
3661,1,0
3662,0,1
3663,0,1
3664,1,0
3665,1,0
3666,0,1
3667,0,1
3668,0,1
3669,0,1
3670,1,0
3671,1,0
3672,0,1
3673,1,0
3674,1,0
3675,0,1
3676,1,0
3677,0,1
3678,0,1
3679,1,0
3680,0,1
3681,1,0
3682,0,1
3683,0,1
3684,1,0
3685,1,0
3686,0,1
3687,1,0
3688,1,0
3689,0,1
3690,0,1
3691,0,1
3692,1,0
3693,1,0
3694,0,1
3695,1,0
3696,0,1
3697,0,1
3698,0,1
3699,1,0
3700,1,0
3701,0,1
3702,0,1
3703,0,1
3704,0,1
3705,0,1
3706,1,0
3707,1,0
3708,0,1
3709,1,0
3710,0,1
3711,1,0
3712,1,0
3713,1,0
3714,0,1
3715,0,1
3716,1,0
3717,1,0
3718,0,1
3719,0,1
3720,1,0
3721,1,0
3722,1,0
3723,1,0
3724,0,1
3725,1,0
3726,1,0
3727,0,1
3728,1,0
3729,0,1
3730,0,1
3731,1,0
3732,0,1
3733,0,1
3734,0,1
3735,0,1
3736,1,0
3737,0,1
3738,0,1
3739,0,1
3740,0,1
3741,1,0
3742,0,1
3743,0,1
3744,0,1
3745,1,0
3746,1,0
3747,0,1
3748,0,1
3749,1,0
3750,0,1
3751,0,1
3752,0,1
3753,0,1
3754,1,0
3755,0,1
3756,0,1
3757,0,1
3758,1,0
3759,1,0
3760,0,1
3761,1,0
3762,1,0
3763,1,0
3764,0,1
3765,1,0
3766,0,1
3767,0,1
3768,1,0
3769,1,0
3770,0,1
3771,0,1
3772,1,0
3773,0,1
3774,0,1
3775,1,0
3776,1,0
3777,1,0
3778,0,1
3779,1,0
3780,1,0
3781,0,1
3782,1,0
3783,0,1
3784,1,0
3785,1,0
3786,0,1
3787,0,1
3788,1,0
3789,1,0
3790,0,1
3791,0,1
3792,0,1
3793,0,1
3794,1,0
3795,1,0
3796,1,0
3797,1,0
3798,1,0
3799,0,1
3800,1,0
3801,1,0
3802,1,0
3803,1,0
3804,0,1
3805,0,1
3806,1,0
3807,0,1
3808,0,1
3809,0,1
3810,0,1
3811,0,1
3812,1,0
3813,1,0
3814,1,0
3815,1,0
3816,1,0
3817,1,0
3818,1,0
3819,0,1
3820,0,1
3821,1,0
3822,1,0
3823,0,1
3824,1,0
3825,0,1
3826,0,1
3827,0,1
3828,0,1
3829,0,1
3830,1,0
3831,1,0
3832,1,0
3833,0,1
3834,1,0
3835,0,1
3836,0,1
3837,1,0
3838,1,0
3839,1,0
3840,1,0
3841,1,0
3842,0,1
3843,0,1
3844,1,0
3845,0,1
3846,0,1
3847,1,0
3848,1,0
3849,1,0
3850,0,1
3851,1,0
3852,1,0
3853,0,1
3854,0,1
3855,0,1
3856,1,0
3857,0,1
3858,0,1
3859,0,1
3860,1,0
3861,1,0
3862,0,1
3863,1,0
3864,0,1
3865,0,1
3866,0,1
3867,0,1
3868,1,0
3869,0,1
3870,0,1
3871,0,1
3872,1,0
3873,1,0
3874,0,1
3875,0,1
3876,1,0
3877,0,1
3878,1,0
3879,1,0
3880,0,1
3881,0,1
3882,1,0
3883,0,1
3884,1,0
3885,0,1
3886,0,1
3887,1,0
3888,0,1
3889,0,1
3890,0,1
3891,0,1
3892,0,1
3893,0,1
3894,1,0
3895,1,0
3896,1,0
3897,0,1
3898,1,0
3899,0,1
3900,0,1
3901,1,0
3902,0,1
3903,1,0
3904,1,0
3905,0,1
3906,0,1
3907,0,1
3908,0,1
3909,0,1
3910,0,1
3911,1,0
3912,0,1
3913,0,1
3914,1,0
3915,0,1
3916,0,1
3917,1,0
3918,0,1
3919,0,1
3920,1,0
3921,0,1
3922,0,1
3923,0,1
3924,1,0
3925,1,0
3926,0,1
3927,0,1
3928,1,0
3929,1,0
3930,0,1
3931,1,0
3932,0,1
3933,0,1
3934,0,1
3935,1,0
3936,0,1
3937,0,1
3938,1,0
3939,0,1
3940,1,0
3941,0,1
3942,0,1
3943,0,1
3944,0,1
3945,0,1
3946,1,0
3947,0,1
3948,0,1
3949,1,0
3950,0,1
3951,0,1
3952,1,0
3953,1,0
3954,1,0
3955,1,0
3956,1,0
3957,0,1
3958,1,0
3959,0,1
3960,0,1
3961,1,0
3962,0,1
3963,0,1
3964,0,1
3965,1,0
3966,1,0
3967,1,0
3968,0,1
3969,1,0
3970,0,1
3971,1,0
3972,1,0
3973,0,1
3974,0,1
3975,1,0
3976,1,0
3977,0,1
3978,1,0
3979,0,1
3980,1,0
3981,1,0
3982,0,1
3983,0,1
3984,1,0
3985,1,0
3986,0,1
3987,1,0
3988,1,0
3989,1,0
3990,0,1
3991,0,1
3992,1,0
3993,1,0
3994,1,0
3995,0,1
3996,0,1
3997,1,0
3998,0,1
3999,1,0
4000,1,0
4001,1,0
4002,0,1
4003,0,1
4004,1,0
4005,0,1
4006,1,0
4007,0,1
4008,0,1
4009,0,1
4010,0,1
4011,0,1
4012,1,0
4013,0,1
4014,1,0
4015,1,0
4016,0,1
4017,0,1
4018,0,1
4019,0,1
4020,0,1
4021,1,0
4022,0,1
4023,0,1
4024,0,1
4025,0,1
4026,0,1
4027,0,1
4028,1,0
4029,0,1
4030,0,1
4031,0,1
4032,0,1
4033,1,0
4034,0,1
4035,1,0
4036,0,1
4037,1,0
4038,0,1
4039,1,0
4040,0,1
4041,0,1
4042,1,0
4043,1,0
4044,1,0
4045,1,0
4046,1,0
4047,0,1
4048,0,1
4049,0,1
4050,0,1
4051,0,1
4052,1,0
4053,0,1
4054,1,0
4055,0,1
4056,0,1
4057,0,1
4058,1,0
4059,0,1
4060,0,1
4061,1,0
4062,1,0
4063,1,0
4064,0,1
4065,0,1
4066,0,1
4067,1,0
4068,0,1
4069,0,1
4070,0,1
4071,1,0
4072,1,0
4073,0,1
4074,0,1
4075,1,0
4076,1,0
4077,1,0
4078,0,1
4079,1,0
4080,0,1
4081,1,0
4082,1,0
4083,1,0
4084,1,0
4085,0,1
4086,1,0
4087,0,1
4088,1,0
4089,1,0
4090,0,1
4091,0,1
4092,1,0
4093,0,1
4094,0,1
4095,1,0
4096,0,1
4097,0,1
4098,0,1
4099,0,1
4100,0,1
4101,0,1
4102,0,1
4103,1,0
4104,0,1
4105,0,1
4106,1,0
4107,0,1
4108,1,0
4109,1,0
4110,1,0
4111,0,1
4112,0,1
4113,0,1
4114,1,0
4115,1,0
4116,0,1
4117,0,1
4118,0,1
4119,1,0
4120,0,1
4121,1,0
4122,0,1
4123,1,0
4124,0,1
4125,0,1
4126,0,1
4127,1,0
4128,0,1
4129,0,1
4130,1,0
4131,1,0
4132,0,1
4133,0,1
4134,1,0
4135,0,1
4136,1,0
4137,0,1
4138,0,1
4139,1,0
