,label
8596,1
8597,1
8598,0
8599,1
8600,0
8601,1
8602,0
8603,0
8604,1
8605,1
8606,1
8607,1
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,1
8616,1
8617,1
8618,1
8619,1
8620,0
8621,1
8622,0
8623,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,1
8630,1
8631,1
8632,1
8633,0
8634,1
8635,1
8636,0
8637,1
8638,1
8639,1
8640,0
8641,1
8642,0
8643,1
8644,0
8645,1
8646,1
8647,1
8648,0
8649,1
8650,1
8651,1
8652,1
8653,0
8654,1
8655,0
8656,0
8657,0
8658,0
8659,0
8660,1
8661,0
8662,1
8663,1
8664,1
8665,0
8666,1
8667,1
8668,1
8669,0
8670,1
8671,1
8672,0
8673,0
8674,1
8675,1
8676,1
8677,1
8678,0
8679,1
8680,0
8681,0
8682,1
8683,1
8684,1
8685,0
8686,1
8687,0
8688,1
8689,0
8690,1
8691,0
8692,0
8693,1
8694,0
8695,1
8696,0
8697,1
8698,0
8699,1
8700,1
8701,1
8702,1
8703,1
8704,0
8705,1
8706,0
8707,1
8708,1
8709,1
8710,0
8711,1
8712,1
8713,1
8714,0
8715,1
8716,0
8717,1
8718,0
8719,1
8720,1
8721,1
8722,0
8723,0
8724,1
8725,0
8726,0
8727,0
8728,1
8729,1
8730,0
8731,1
8732,1
8733,0
8734,1
8735,1
8736,0
8737,1
8738,1
8739,1
8740,0
8741,1
8742,0
8743,1
8744,0
8745,0
8746,1
8747,1
8748,1
8749,0
8750,0
8751,1
8752,1
8753,1
8754,0
8755,0
8756,0
8757,1
8758,0
8759,0
8760,1
8761,1
8762,0
8763,1
8764,0
8765,1
8766,1
8767,1
8768,0
8769,0
8770,0
8771,0
8772,0
8773,1
8774,1
8775,1
8776,0
8777,1
8778,1
8779,0
8780,1
8781,1
8782,1
8783,0
8784,1
8785,1
8786,1
8787,1
8788,1
8789,1
8790,1
8791,0
8792,0
8793,1
8794,1
8795,1
8796,1
8797,1
8798,1
8799,1
8800,0
8801,1
8802,1
8803,1
8804,0
8805,1
8806,0
8807,1
8808,0
8809,1
8810,0
8811,1
8812,1
8813,1
8814,0
8815,1
8816,1
8817,1
8818,0
8819,0
8820,0
8821,1
8822,1
8823,1
8824,0
8825,1
8826,0
8827,1
8828,0
8829,1
8830,1
8831,0
8832,1
8833,1
8834,0
8835,1
8836,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,0
8843,1
8844,0
8845,1
8846,1
8847,0
8848,0
8849,1
8850,0
8851,1
8852,1
8853,1
8854,0
8855,0
8856,1
8857,0
8858,1
8859,0
8860,1
8861,0
8862,1
8863,0
8864,0
8865,0
8866,0
8867,0
8868,1
8869,1
8870,1
8871,1
8872,1
8873,1
8874,0
8875,1
8876,0
8877,1
8878,1
8879,1
8880,1
8881,0
8882,1
8883,1
8884,0
8885,1
8886,1
8887,0
8888,0
8889,1
8890,1
8891,0
8892,1
8893,1
8894,1
8895,0
8896,1
8897,1
8898,1
8899,1
8900,1
8901,1
8902,0
8903,0
8904,1
8905,1
8906,0
8907,1
8908,1
8909,1
8910,0
8911,1
8912,1
8913,1
8914,0
8915,0
8916,1
8917,1
8918,1
8919,1
8920,0
8921,1
8922,1
8923,1
8924,1
8925,0
8926,1
8927,1
8928,1
8929,1
8930,1
8931,0
8932,0
8933,0
8934,1
8935,1
8936,0
8937,1
8938,1
8939,1
8940,1
8941,1
8942,1
8943,1
8944,0
8945,1
8946,1
8947,0
8948,0
8949,0
8950,0
8951,0
8952,1
8953,1
8954,1
8955,1
8956,1
8957,1
8958,0
8959,0
8960,1
8961,1
8962,1
8963,1
8964,1
8965,0
8966,1
8967,0
8968,0
8969,1
8970,0
8971,1
8972,1
8973,1
8974,1
8975,1
8976,1
8977,1
8978,0
8979,0
8980,0
8981,1
8982,1
8983,1
8984,1
8985,0
8986,1
8987,1
8988,0
8989,1
8990,1
8991,1
8992,1
8993,0
8994,1
8995,1
8996,1
8997,0
8998,0
8999,1
9000,0
9001,1
9002,1
9003,1
9004,1
9005,1
9006,0
9007,1
9008,0
9009,1
9010,1
9011,1
9012,1
9013,0
9014,1
9015,1
9016,0
9017,1
9018,1
9019,1
9020,0
9021,0
9022,0
9023,0
9024,1
9025,1
9026,1
9027,0
9028,0
9029,1
9030,1
9031,1
9032,0
9033,0
9034,1
9035,1
9036,0
9037,1
9038,0
9039,0
9040,1
9041,1
9042,1
9043,1
9044,0
9045,1
9046,1
9047,1
9048,1
9049,0
9050,1
9051,1
9052,0
9053,0
9054,0
9055,1
9056,1
9057,1
9058,0
9059,1
9060,1
9061,0
9062,0
9063,1
9064,1
9065,0
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,1
9073,0
9074,0
9075,1
9076,1
9077,1
9078,1
9079,1
9080,0
9081,0
9082,1
9083,0
9084,1
9085,1
9086,1
9087,1
9088,1
9089,1
9090,1
9091,1
9092,1
9093,1
9094,1
9095,1
9096,1
9097,1
9098,0
9099,0
9100,0
9101,1
9102,1
9103,0
9104,1
9105,1
9106,0
9107,0
9108,1
9109,0
9110,1
9111,0
9112,0
9113,1
9114,0
9115,0
9116,0
9117,1
9118,0
9119,1
9120,1
9121,0
9122,1
9123,0
9124,1
9125,1
9126,1
9127,0
9128,1
9129,0
9130,0
9131,0
9132,1
9133,1
9134,1
9135,1
9136,1
9137,0
9138,1
9139,1
9140,0
9141,1
9142,1
9143,0
9144,1
9145,1
9146,0
9147,1
9148,1
9149,0
9150,1
9151,0
9152,0
9153,1
9154,0
9155,1
9156,1
9157,1
9158,1
9159,1
9160,1
9161,0
9162,0
9163,0
9164,1
9165,1
9166,0
9167,1
9168,0
9169,1
9170,1
9171,1
9172,1
9173,1
9174,1
9175,1
9176,1
9177,1
9178,1
9179,1
9180,0
9181,1
9182,1
9183,1
9184,0
9185,0
9186,1
9187,1
9188,0
9189,1
9190,1
9191,1
9192,0
9193,0
9194,1
9195,1
9196,0
9197,0
9198,0
9199,0
9200,1
9201,0
9202,1
9203,1
9204,0
9205,0
9206,1
9207,0
9208,1
9209,1
9210,1
9211,0
9212,0
9213,1
9214,1
9215,1
9216,1
9217,1
9218,1
9219,1
9220,1
9221,0
9222,1
9223,0
9224,0
9225,1
9226,0
9227,1
9228,0
9229,1
9230,1
9231,0
9232,1
9233,1
9234,0
9235,1
9236,1
9237,0
9238,1
9239,0
9240,1
9241,0
9242,1
9243,0
9244,1
9245,1
9246,1
9247,0
9248,0
9249,0
9250,1
9251,0
9252,1
9253,1
9254,0
9255,0
9256,0
9257,0
9258,0
9259,1
9260,0
9261,1
9262,1
9263,1
9264,1
9265,0
9266,1
9267,0
9268,1
9269,1
9270,1
9271,0
9272,1
9273,1
9274,1
9275,0
9276,1
9277,1
9278,1
9279,0
9280,1
9281,0
9282,1
9283,0
9284,1
9285,1
9286,0
9287,1
9288,0
9289,1
9290,1
9291,1
9292,0
9293,1
9294,1
9295,1
9296,0
9297,0
9298,0
9299,1
9300,0
9301,0
9302,1
9303,0
9304,0
9305,1
9306,1
9307,1
9308,1
9309,1
9310,1
9311,0
9312,1
9313,1
9314,1
9315,0
9316,0
9317,0
9318,0
9319,1
9320,1
9321,1
9322,0
9323,1
9324,0
9325,1
9326,1
9327,0
9328,1
9329,1
9330,0
9331,0
9332,0
9333,1
9334,0
9335,1
9336,0
9337,0
9338,1
9339,1
9340,0
9341,1
9342,1
9343,0
9344,0
9345,0
9346,1
9347,1
9348,0
9349,0
9350,0
9351,1
9352,0
9353,0
9354,1
9355,0
9356,1
9357,0
9358,1
9359,0
9360,1
9361,1
9362,0
9363,0
9364,1
9365,0
9366,1
9367,0
9368,1
9369,0
9370,1
9371,1
9372,1
9373,1
9374,0
9375,1
9376,0
9377,0
9378,1
9379,1
9380,1
9381,1
9382,1
9383,0
9384,1
9385,1
9386,1
9387,1
9388,0
9389,0
9390,1
9391,1
9392,1
9393,1
9394,1
9395,1
9396,1
9397,1
9398,0
9399,1
9400,1
9401,1
9402,0
9403,1
9404,1
9405,0
9406,1
9407,0
9408,1
9409,1
9410,0
9411,0
9412,1
9413,1
9414,0
9415,0
9416,1
9417,0
9418,0
9419,1
9420,1
9421,1
9422,1
9423,0
9424,0
9425,1
9426,0
9427,0
9428,1
9429,1
9430,1
9431,0
9432,1
9433,0
9434,1
9435,1
9436,1
9437,1
9438,0
9439,1
9440,1
9441,1
9442,0
9443,0
9444,1
9445,0
9446,1
9447,0
9448,1
9449,1
9450,1
9451,1
9452,0
9453,1
9454,1
9455,0
9456,1
9457,0
9458,1
9459,1
9460,1
9461,1
9462,0
9463,1
9464,1
9465,1
9466,1
9467,0
9468,1
9469,0
9470,0
9471,0
9472,1
9473,1
9474,1
9475,0
9476,1
9477,1
9478,1
9479,1
9480,0
9481,1
9482,0
9483,1
9484,1
9485,1
9486,1
9487,1
9488,0
9489,1
9490,0
9491,0
9492,0
9493,0
9494,0
9495,0
9496,1
9497,1
9498,1
9499,1
9500,0
9501,1
9502,1
9503,0
9504,0
9505,1
9506,0
9507,1
9508,1
9509,0
9510,1
9511,1
9512,0
9513,0
9514,0
9515,1
9516,0
9517,1
9518,0
9519,0
9520,0
9521,1
9522,1
9523,1
9524,1
9525,1
9526,0
9527,0
9528,0
9529,1
9530,1
9531,1
9532,1
9533,1
9534,0
9535,1
9536,1
9537,0
9538,1
9539,1
9540,0
9541,1
9542,1
9543,1
9544,0
9545,0
9546,1
9547,0
9548,1
9549,1
9550,1
9551,0
9552,1
9553,1
9554,0
9555,1
9556,1
9557,0
9558,1
9559,1
9560,1
9561,1
9562,1
9563,0
9564,1
9565,0
9566,0
9567,1
9568,1
9569,0
9570,1
9571,1
9572,1
9573,0
9574,0
9575,0
9576,0
9577,0
9578,0
9579,1
9580,1
9581,0
9582,1
9583,0
9584,1
9585,0
9586,0
9587,0
9588,1
9589,1
9590,1
9591,0
9592,0
9593,1
9594,1
9595,1
9596,0
9597,1
9598,0
9599,0
9600,1
9601,0
9602,0
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,0
9610,0
9611,1
9612,1
9613,0
9614,0
9615,1
9616,1
9617,0
9618,0
9619,1
9620,0
9621,1
9622,0
9623,1
9624,1
9625,1
9626,0
9627,1
9628,1
9629,1
9630,1
9631,1
9632,0
9633,1
9634,0
9635,1
9636,1
9637,0
9638,1
9639,1
9640,1
9641,1
9642,0
9643,1
9644,0
9645,1
9646,0
9647,1
9648,0
9649,1
9650,1
9651,1
9652,0
9653,1
9654,1
9655,0
9656,0
9657,1
9658,1
9659,0
9660,1
9661,0
9662,1
9663,0
9664,0
9665,0
9666,0
9667,1
9668,0
9669,1
9670,1
9671,0
9672,0
9673,0
9674,0
9675,0
9676,1
9677,0
9678,1
9679,1
9680,0
9681,0
9682,0
9683,0
9684,0
9685,0
9686,1
9687,1
9688,1
9689,1
9690,1
9691,1
9692,0
9693,1
9694,1
9695,0
9696,0
9697,0
9698,0
9699,1
9700,0
9701,0
9702,0
9703,1
9704,1
9705,0
9706,1
9707,1
9708,1
9709,0
9710,1
9711,1
9712,1
9713,0
9714,0
9715,1
9716,0
9717,0
9718,1
9719,0
9720,0
9721,1
9722,1
9723,1
9724,1
9725,1
9726,0
9727,1
9728,1
9729,1
9730,0
9731,1
9732,1
9733,0
9734,0
9735,0
9736,1
9737,1
9738,1
9739,1
9740,1
9741,0
9742,0
9743,1
9744,1
9745,0
9746,0
9747,0
9748,1
9749,1
9750,1
9751,0
9752,1
9753,1
9754,0
9755,0
9756,0
9757,1
9758,1
9759,1
9760,0
9761,1
9762,1
9763,1
9764,0
9765,1
9766,0
9767,0
9768,1
9769,1
9770,0
9771,0
9772,0
9773,1
9774,0
9775,1
9776,1
9777,0
9778,1
9779,0
9780,1
9781,1
9782,1
9783,0
9784,1
9785,1
9786,1
9787,1
9788,0
9789,1
9790,0
9791,0
9792,1
9793,1
9794,0
9795,1
9796,1
9797,0
9798,1
9799,1
9800,0
9801,1
9802,0
9803,1
9804,1
9805,0
9806,1
9807,1
9808,1
9809,0
9810,0
9811,0
9812,1
9813,0
9814,1
9815,1
9816,0
9817,1
9818,0
9819,1
9820,1
9821,1
9822,1
9823,1
9824,0
9825,1
9826,1
9827,0
9828,1
9829,1
9830,1
9831,0
9832,1
9833,0
9834,1
9835,1
9836,0
9837,1
9838,1
9839,1
9840,1
9841,1
9842,0
9843,1
9844,0
9845,1
9846,0
9847,0
9848,1
9849,1
9850,0
9851,1
9852,1
9853,1
9854,0
9855,0
9856,1
9857,1
9858,1
9859,0
9860,1
9861,1
9862,0
9863,0
9864,1
9865,1
9866,1
9867,0
9868,1
9869,0
9870,1
9871,1
9872,1
9873,0
9874,1
9875,1
9876,0
9877,1
9878,1
9879,1
9880,0
9881,1
9882,1
9883,0
9884,0
9885,0
9886,0
9887,1
9888,0
9889,1
9890,1
9891,1
9892,1
9893,1
9894,0
9895,0
9896,1
9897,1
9898,0
9899,1
9900,1
9901,1
9902,1
9903,1
9904,0
9905,1
9906,1
9907,1
9908,0
9909,0
9910,0
9911,0
9912,1
9913,1
9914,1
9915,1
9916,0
9917,0
9918,1
9919,0
9920,1
9921,0
9922,1
9923,1
9924,1
9925,1
9926,1
9927,1
9928,1
9929,1
9930,1
9931,1
9932,1
9933,0
9934,0
9935,1
9936,1
9937,0
9938,0
9939,1
9940,0
9941,1
9942,1
9943,0
9944,0
9945,1
9946,0
9947,1
9948,0
9949,0
9950,0
9951,1
9952,1
9953,1
9954,0
9955,0
9956,1
9957,0
9958,1
9959,0
9960,0
9961,0
9962,1
9963,0
9964,1
9965,1
9966,1
9967,1
9968,0
9969,1
9970,0
9971,1
9972,0
9973,1
9974,0
9975,1
9976,1
9977,0
9978,0
9979,0
9980,1
9981,1
9982,0
9983,0
9984,0
9985,0
9986,1
9987,1
9988,1
9989,1
9990,1
9991,1
9992,0
9993,1
9994,1
9995,1
9996,1
9997,1
9998,1
9999,1
10000,1
10001,1
10002,1
10003,1
10004,0
10005,0
10006,1
10007,1
10008,0
10009,1
10010,0
10011,1
10012,0
10013,1
10014,1
10015,0
10016,1
10017,0
10018,0
10019,0
10020,1
10021,0
10022,1
10023,0
10024,1
10025,1
10026,1
10027,1
10028,1
10029,0
10030,0
10031,1
10032,1
10033,0
10034,0
10035,0
10036,1
10037,0
10038,0
10039,1
10040,1
10041,1
10042,0
10043,1
10044,1
10045,0
10046,1
10047,1
10048,0
10049,1
10050,0
10051,1
10052,1
10053,0
10054,0
10055,1
10056,0
10057,1
10058,1
10059,0
10060,0
10061,1
10062,0
10063,0
10064,1
10065,0
10066,1
10067,0
10068,1
10069,1
10070,1
10071,0
10072,1
10073,1
10074,1
10075,1
10076,0
10077,1
10078,0
10079,1
10080,0
10081,1
10082,1
10083,1
10084,1
10085,0
10086,0
10087,1
10088,1
10089,1
10090,1
10091,1
10092,1
10093,0
10094,1
10095,0
10096,0
10097,1
10098,1
10099,0
10100,0
10101,1
10102,0
10103,0
10104,1
10105,0
10106,0
10107,0
10108,1
10109,0
10110,1
10111,1
10112,0
10113,1
10114,1
10115,0
10116,1
10117,0
10118,1
10119,1
10120,1
10121,1
10122,0
10123,1
10124,1
10125,0
10126,0
10127,1
10128,1
10129,0
10130,1
10131,1
10132,0
10133,0
10134,0
10135,0
10136,0
10137,0
10138,1
10139,1
10140,1
10141,0
10142,1
10143,0
10144,1
10145,1
10146,1
10147,0
10148,0
10149,1
10150,1
10151,0
10152,1
10153,1
10154,1
10155,0
10156,1
10157,0
10158,1
10159,1
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,1
10167,1
10168,1
10169,1
10170,0
10171,0
10172,0
10173,0
10174,0
10175,0
10176,1
10177,0
10178,0
10179,1
10180,0
10181,1
10182,0
10183,1
10184,0
10185,1
10186,1
10187,0
10188,0
10189,1
10190,1
10191,0
10192,0
10193,0
10194,1
10195,1
10196,0
10197,1
10198,1
10199,0
10200,0
10201,1
10202,1
10203,1
10204,1
10205,1
10206,1
10207,1
10208,0
10209,0
10210,0
10211,0
10212,1
10213,0
10214,1
10215,1
10216,1
10217,1
10218,1
10219,0
10220,0
10221,1
10222,1
10223,0
10224,0
10225,0
10226,1
10227,1
10228,1
10229,0
10230,0
10231,1
10232,0
10233,0
10234,0
10235,1
10236,0
10237,1
10238,0
10239,0
10240,1
10241,0
10242,0
10243,1
10244,1
10245,1
10246,0
10247,1
10248,1
10249,1
10250,1
10251,1
10252,1
10253,1
10254,0
10255,0
10256,0
10257,1
10258,0
10259,0
10260,1
10261,1
10262,1
10263,1
10264,0
10265,1
10266,1
10267,1
10268,0
10269,0
10270,1
10271,1
10272,1
10273,1
10274,1
10275,0
10276,0
10277,0
10278,1
10279,1
10280,1
10281,1
10282,1
10283,1
10284,0
10285,1
10286,1
10287,0
10288,1
10289,0
10290,1
10291,1
10292,0
10293,1
10294,1
10295,1
10296,1
10297,1
10298,1
10299,1
10300,0
10301,0
10302,1
10303,1
10304,1
10305,1
10306,1
10307,1
10308,0
10309,1
10310,0
10311,0
10312,1
10313,1
10314,0
10315,1
10316,0
10317,0
10318,1
10319,0
10320,1
10321,0
10322,0
10323,1
10324,0
10325,1
10326,1
10327,0
10328,1
10329,1
10330,1
10331,1
10332,1
10333,1
10334,0
10335,1
10336,1
10337,0
10338,0
10339,0
10340,1
10341,0
10342,0
10343,1
10344,1
10345,1
10346,0
10347,1
10348,1
10349,1
10350,0
10351,0
10352,0
10353,1
10354,1
10355,1
10356,1
10357,1
10358,0
10359,1
10360,0
10361,1
10362,1
10363,1
10364,0
10365,0
10366,1
10367,1
10368,1
10369,1
10370,1
10371,1
10372,0
10373,1
10374,1
10375,1
10376,0
10377,0
10378,0
10379,1
10380,0
10381,1
10382,0
10383,1
10384,0
10385,0
10386,1
10387,0
10388,0
10389,1
10390,1
10391,1
10392,1
10393,0
10394,0
10395,0
10396,0
10397,0
10398,1
10399,1
10400,0
10401,1
10402,0
10403,0
10404,1
10405,0
10406,0
10407,0
10408,1
10409,1
10410,1
10411,0
10412,0
10413,1
10414,0
10415,0
10416,0
10417,1
10418,1
10419,0
10420,1
10421,1
10422,1
10423,1
10424,1
10425,1
10426,0
10427,1
10428,0
10429,0
10430,0
10431,1
10432,1
10433,0
10434,0
10435,1
10436,0
10437,1
10438,0
10439,0
10440,1
10441,1
10442,1
10443,1
10444,1
10445,0
10446,1
10447,1
10448,0
10449,1
10450,1
10451,0
10452,0
10453,0
10454,1
10455,0
10456,0
10457,1
10458,0
10459,1
10460,1
10461,0
10462,1
10463,1
10464,0
10465,1
10466,0
10467,0
10468,0
10469,0
10470,1
10471,1
10472,1
10473,0
10474,0
10475,0
10476,1
10477,0
10478,1
10479,1
10480,1
10481,1
10482,1
10483,0
10484,1
10485,1
10486,0
10487,0
10488,1
10489,1
10490,1
10491,1
10492,1
10493,0
10494,1
10495,0
10496,1
10497,0
10498,1
10499,1
10500,1
10501,1
10502,1
10503,1
10504,0
10505,0
10506,1
10507,0
10508,1
10509,1
10510,1
10511,1
10512,1
10513,1
10514,1
10515,1
10516,1
10517,1
10518,1
10519,0
10520,0
10521,1
10522,1
10523,1
10524,1
10525,1
10526,0
10527,1
10528,1
10529,1
10530,0
10531,1
10532,1
10533,0
10534,0
10535,1
10536,0
10537,0
10538,1
10539,0
10540,0
10541,1
10542,0
10543,1
10544,1
10545,1
10546,0
10547,0
10548,1
10549,1
10550,1
10551,1
10552,0
10553,1
10554,1
10555,1
10556,1
10557,1
10558,0
10559,1
10560,1
10561,1
10562,1
10563,1
10564,1
10565,1
10566,0
10567,0
10568,1
10569,0
10570,1
10571,0
10572,1
10573,1
10574,1
10575,1
10576,1
10577,0
10578,1
10579,1
10580,1
10581,0
10582,1
10583,0
10584,1
10585,1
10586,0
10587,0
10588,1
10589,1
10590,1
10591,1
10592,0
10593,1
10594,0
10595,1
10596,0
10597,0
10598,1
10599,1
10600,0
10601,1
10602,0
10603,1
10604,1
10605,0
10606,0
10607,0
10608,0
10609,0
10610,1
10611,1
10612,1
10613,0
10614,0
10615,1
10616,1
10617,0
10618,0
10619,0
10620,1
10621,1
10622,1
10623,1
10624,0
10625,1
10626,1
10627,0
10628,0
10629,1
10630,0
10631,0
10632,1
10633,1
10634,0
10635,1
10636,1
10637,0
10638,0
10639,1
10640,1
10641,0
10642,1
10643,1
10644,1
10645,0
10646,1
10647,0
10648,1
10649,1
10650,1
10651,1
10652,1
10653,0
10654,1
10655,1
10656,1
10657,1
10658,0
10659,0
10660,1
10661,1
10662,0
10663,0
10664,0
10665,1
10666,1
10667,1
10668,1
10669,1
10670,0
10671,1
10672,1
10673,0
10674,1
10675,1
10676,0
10677,1
10678,0
10679,0
10680,0
10681,0
10682,0
10683,0
10684,1
10685,1
10686,0
10687,0
10688,0
10689,0
10690,0
10691,0
10692,0
10693,0
10694,0
10695,0
10696,0
10697,1
10698,1
10699,0
10700,1
10701,0
10702,1
10703,0
10704,0
10705,0
10706,1
10707,1
10708,1
10709,0
10710,1
10711,1
10712,1
10713,1
10714,1
10715,1
10716,0
10717,0
10718,1
10719,1
10720,1
10721,0
10722,1
10723,1
10724,1
10725,1
10726,1
10727,0
10728,1
10729,0
10730,0
10731,1
10732,0
10733,1
10734,1
10735,1
10736,0
10737,0
10738,0
10739,1
10740,1
10741,1
10742,1
10743,0
10744,1
10745,1
10746,1
10747,0
10748,1
10749,1
10750,0
10751,1
10752,0
10753,0
10754,1
10755,1
10756,1
10757,1
10758,0
10759,1
10760,1
10761,1
10762,0
10763,1
10764,1
10765,0
10766,1
10767,1
10768,1
10769,0
10770,1
10771,1
10772,1
10773,0
10774,1
10775,0
10776,0
10777,1
10778,0
10779,0
10780,0
10781,0
10782,0
10783,1
10784,1
10785,1
10786,1
10787,0
10788,0
10789,1
10790,1
10791,0
10792,1
10793,1
10794,1
10795,1
10796,0
10797,1
10798,0
10799,1
10800,1
10801,1
10802,1
10803,1
10804,0
10805,1
10806,0
10807,0
10808,0
10809,0
10810,0
10811,1
10812,1
10813,1
10814,1
10815,0
10816,1
10817,0
10818,1
10819,1
10820,0
10821,0
10822,0
10823,1
10824,1
10825,1
10826,0
10827,0
10828,0
10829,0
10830,1
10831,0
10832,0
10833,1
10834,0
10835,0
10836,1
10837,1
10838,0
10839,0
10840,1
10841,1
10842,1
10843,1
10844,0
10845,1
10846,0
10847,1
10848,1
10849,0
10850,0
10851,0
10852,1
10853,1
10854,0
10855,1
10856,0
10857,1
10858,1
10859,1
10860,1
10861,1
10862,1
10863,0
10864,1
10865,1
10866,0
10867,1
10868,0
10869,0
10870,0
10871,0
10872,1
10873,0
10874,0
10875,1
10876,1
10877,1
10878,1
10879,1
10880,1
10881,0
10882,0
10883,0
10884,1
10885,0
10886,0
10887,1
10888,0
10889,1
10890,1
10891,0
10892,0
10893,1
10894,1
10895,1
10896,1
10897,1
10898,1
10899,1
10900,1
10901,1
10902,1
10903,0
10904,1
10905,0
10906,1
10907,1
10908,1
10909,1
10910,1
10911,1
10912,0
10913,0
10914,0
10915,1
10916,0
10917,0
10918,1
10919,0
10920,0
10921,1
10922,1
10923,1
10924,0
10925,0
10926,1
10927,0
10928,1
10929,0
10930,0
10931,0
10932,0
10933,0
10934,1
10935,0
10936,1
10937,0
10938,0
10939,0
10940,1
10941,1
10942,0
10943,1
10944,1
10945,0
10946,1
10947,1
10948,0
10949,1
10950,1
10951,0
10952,1
10953,1
10954,0
10955,0
10956,1
10957,1
10958,1
10959,1
10960,0
10961,0
10962,0
10963,0
10964,0
10965,0
10966,0
10967,0
10968,0
10969,1
10970,0
10971,1
10972,0
10973,0
10974,1
10975,1
10976,1
10977,1
10978,1
10979,1
10980,0
10981,0
10982,0
10983,0
10984,0
10985,0
10986,1
10987,0
10988,0
10989,1
10990,0
10991,1
10992,1
10993,1
10994,1
10995,1
10996,1
10997,1
10998,0
10999,0
11000,1
11001,1
11002,0
11003,1
11004,0
11005,0
11006,0
11007,0
11008,0
11009,0
11010,0
11011,1
11012,1
11013,0
11014,1
11015,1
11016,1
11017,0
11018,0
11019,1
11020,1
11021,0
11022,0
11023,1
11024,1
11025,1
11026,1
11027,0
11028,0
11029,1
11030,0
11031,1
11032,1
11033,1
11034,0
11035,1
11036,0
11037,0
11038,1
11039,0
11040,1
11041,0
11042,0
11043,1
11044,0
11045,1
11046,0
11047,1
11048,1
11049,0
11050,0
11051,1
11052,0
11053,1
11054,0
11055,0
11056,1
11057,1
11058,0
11059,1
11060,0
11061,1
11062,1
11063,1
11064,1
11065,0
11066,1
11067,1
11068,1
11069,0
11070,0
11071,0
11072,1
11073,1
11074,0
11075,0
11076,0
11077,0
11078,1
11079,0
11080,1
11081,0
11082,1
11083,0
11084,0
11085,1
11086,1
11087,1
11088,1
11089,1
11090,1
11091,0
11092,0
11093,1
11094,0
11095,0
11096,1
11097,1
11098,0
11099,1
11100,0
11101,1
11102,1
11103,0
11104,0
11105,0
11106,0
11107,0
11108,1
11109,0
11110,1
11111,1
11112,1
11113,1
11114,0
11115,1
11116,1
11117,0
11118,1
11119,1
11120,0
11121,0
11122,0
11123,1
11124,0
11125,1
11126,0
11127,0
11128,0
11129,1
11130,0
11131,0
11132,0
11133,1
11134,0
11135,1
11136,1
11137,0
11138,1
11139,0
11140,1
11141,1
11142,1
11143,0
11144,1
11145,1
11146,1
11147,1
11148,0
11149,1
11150,1
11151,1
11152,1
11153,1
11154,0
11155,0
11156,1
11157,1
11158,1
11159,1
11160,1
11161,0
11162,0
11163,0
11164,0
11165,0
11166,0
11167,1
11168,0
11169,0
11170,0
11171,1
11172,0
11173,1
11174,1
11175,0
11176,1
11177,1
11178,0
11179,1
11180,0
11181,0
11182,1
11183,1
11184,0
11185,0
11186,0
11187,1
11188,1
11189,1
11190,0
11191,1
11192,1
11193,1
11194,1
11195,0
11196,0
11197,1
11198,0
11199,1
11200,1
11201,0
11202,0
11203,1
11204,0
11205,1
11206,1
11207,0
11208,0
11209,0
11210,0
11211,1
11212,1
11213,0
11214,0
11215,1
11216,0
11217,0
11218,0
11219,1
11220,1
11221,0
11222,0
11223,0
11224,1
11225,1
11226,0
11227,1
11228,0
11229,1
11230,0
11231,1
11232,0
11233,1
11234,1
11235,0
11236,1
11237,1
11238,0
11239,1
11240,0
11241,0
11242,0
11243,0
11244,1
11245,0
11246,1
11247,1
11248,1
11249,1
11250,0
11251,0
11252,0
11253,1
11254,0
11255,0
11256,1
11257,1
11258,1
11259,1
11260,0
11261,0
11262,1
11263,1
11264,1
11265,1
11266,1
11267,0
11268,1
11269,1
11270,1
11271,0
11272,1
11273,1
11274,0
11275,1
11276,0
11277,1
11278,1
11279,0
11280,0
11281,1
11282,1
11283,1
11284,1
11285,0
11286,1
11287,1
11288,0
11289,0
11290,1
11291,0
11292,1
11293,1
11294,1
11295,1
11296,1
11297,1
11298,1
11299,0
11300,0
11301,1
11302,0
11303,1
11304,0
11305,0
11306,0
11307,0
11308,0
11309,1
11310,0
11311,1
11312,1
11313,0
11314,1
11315,0
11316,1
11317,0
11318,0
11319,1
11320,1
11321,1
11322,1
11323,0
11324,1
11325,1
11326,1
11327,1
11328,1
11329,0
11330,1
11331,0
11332,0
11333,1
11334,0
11335,1
11336,1
11337,1
11338,0
11339,1
11340,0
11341,1
11342,0
11343,1
11344,0
11345,0
11346,0
11347,1
11348,1
11349,1
11350,1
11351,1
11352,1
11353,1
11354,0
11355,1
11356,0
11357,1
11358,1
11359,0
11360,1
11361,1
11362,0
11363,1
11364,1
11365,1
11366,0
11367,1
11368,1
11369,0
11370,0
11371,1
11372,1
11373,1
11374,0
11375,0
11376,1
11377,1
11378,1
11379,1
11380,1
11381,0
11382,1
11383,0
11384,1
11385,1
11386,1
11387,0
11388,1
11389,1
11390,0
11391,1
11392,1
11393,1
11394,1
